arm,draw,shifted_transfer_mse
U_to_R,808,0.0040860061027629905
U_to_R,809,0.003787499458978015
U_to_R,810,0.004291719450166978
U_to_R,811,0.004187939133311676
U_to_R,812,0.004008771837094498
U_to_R,813,0.0042988397802413885
U_to_R,814,0.0038352931228080324
U_to_R,815,0.0037686566982970448
U_to_R,816,0.0038084425047337916
U_to_R,817,0.0041846670807118205
U_to_R,818,0.004088715938652656
U_to_R,819,0.004122596572425385
U_to_R,820,0.004300823393894406
U_to_R,821,0.004252297597409815
U_to_R,822,0.004145519576135709
U_to_R,823,0.004028364191148233
U_to_R,824,0.004368741374195891
U_to_R,825,0.004209699198232305
U_to_R,826,0.004266219011389292
U_to_R,827,0.003969505212375152
U_to_R,828,0.003832021070208177
U_to_R,829,0.0038084425047337916
U_to_R,830,0.004093986314715199
U_to_R,831,0.004265546307785912
U_to_R,832,0.004006212259272085
U_to_R,833,0.00404305710448824
U_to_R,834,0.0041431531692675974
U_to_R,835,0.004489676621452894
U_to_R,836,0.004368741374195891
U_to_R,837,0.0038866165925619217
U_to_R,838,0.0038094916740018464
U_to_R,839,0.004202654301394078
U_to_R,840,0.003669328378381798
U_to_R,841,0.003924274806896597
U_to_R,842,0.0037236752654792493
U_to_R,843,0.0037630613878830276
U_to_R,844,0.0037495173908276055
U_to_R,845,0.0037848100019011103
U_to_R,846,0.004088881442349758
U_to_R,847,0.004064564086204299
U_to_R,848,0.004115243310398464
U_to_R,849,0.004152124143630861
U_to_R,850,0.004096125660051075
U_to_R,851,0.004006212259272085
U_to_R,852,0.00442355775626454
U_to_R,853,0.003984763093603726
U_to_R,854,0.003990099850744272
U_to_R,855,0.0042032839620225965
U_to_R,856,0.0039409688326051745
U_to_R,857,0.004300823393894406
U_to_R,858,0.0039253973073726965
U_to_R,859,0.0038550956641224673
U_to_R,860,0.004489676621452894
U_to_R,861,0.00432727604896344
U_to_R,862,0.0037719287508969
U_to_R,863,0.0036834550859770397
U_to_R,864,0.0038447163080234095
U_to_R,865,0.0037455261886148606
U_to_R,866,0.00393380353098946
U_to_R,867,0.004042844133442939
U_to_R,868,0.004481043782360878
U_to_R,869,0.003882595061038467
U_to_R,870,0.0038048905099578104
U_to_R,871,0.004075107842027867
U_to_R,872,0.003995421514558062
U_to_R,873,0.0037495173908276055
U_to_R,874,0.003707599089493009
U_to_R,875,0.004110403762488605
U_to_R,876,0.0038084425047337916
U_to_R,877,0.003750336414315292
U_to_R,878,0.0040144574574115955
U_to_R,879,0.004344521531497887
U_to_R,880,0.00427704547357505
U_to_R,881,0.0042050447433849385
U_to_R,882,0.004125465438501162
U_to_R,883,0.0039744475326861685
U_to_R,884,0.00408446800902991
U_to_R,885,0.004161623486431315
U_to_R,886,0.003987134484050942
U_to_R,887,0.004098790535841028
U_to_R,888,0.0036664470283691215
U_to_R,889,0.0039253973073726965
U_to_R,890,0.003678041927098882
U_to_R,891,0.004227672878613423
U_to_R,892,0.004241512315049891
U_to_R,893,0.003736538439694648
U_to_R,894,0.004016095363692247
U_to_R,895,0.003836071765861875
U_to_R,896,0.004451616673424762
U_to_R,897,0.0044172100967079415
U_to_R,898,0.004321882616490195
U_to_R,899,0.0042399258205203065
U_to_R,900,0.004612716130793525
U_to_R,901,0.004178631544039234
U_to_R,902,0.004473600494016859
U_to_R,903,0.0038610027244568587
U_to_R,904,0.004182620462276897
U_to_R,905,0.004420496322660105
U_to_R,906,0.0040445939768563146
U_to_R,907,0.00423858002955542
U_to_R,908,0.004319811963164482
U_to_R,909,0.003825715062747765
U_to_R,910,0.004300823393894406
U_to_R,911,0.003667132529572055
U_to_R,912,0.003869994005853021
U_to_R,913,0.003509923616122889
U_to_R,914,0.0037196285359237698
U_to_R,915,0.0037470643617154367
U_to_R,916,0.003924274806896597
U_to_R,917,0.00416468945616475
U_to_R,918,0.0037822907657812186
U_to_R,919,0.004104248546597574
U_to_R,920,0.004489231687748785
U_to_R,921,0.003698301168016899
U_to_R,922,0.003823817970749465
U_to_R,923,0.004000252855699346
U_to_R,924,0.004062291812797185
U_to_R,925,0.0037495173908276055
U_to_R,926,0.0038447163080234095
U_to_R,927,0.004265546307785912
U_to_R,928,0.004072868899369099
U_to_R,929,0.0037956410883176555
U_to_R,930,0.003924274806896597
U_to_R,931,0.0036645606823348656
U_to_R,932,0.004131069568500652
U_to_R,933,0.004528700418512737
U_to_R,934,0.0037395320591169746
U_to_R,935,0.0039253973073726965
U_to_R,936,0.0037223562068891417
U_to_R,937,0.004471266731678236
U_to_R,938,0.004143496924940474
U_to_R,939,0.004310851339912522
U_to_R,940,0.0036672255581248186
U_to_R,941,0.004714025252192348
U_to_R,942,0.0038600427050690636
U_to_R,943,0.004516884625429206
U_to_R,944,0.004293450095115777
U_to_R,945,0.003695112736998206
U_to_R,946,0.004004196229306831
U_to_R,947,0.003650124471964137
U_to_R,948,0.0036672255581248186
U_to_R,949,0.00408155613807676
U_to_R,950,0.003990099850744272
U_to_R,951,0.004212274812838075
U_to_R,952,0.003947912875793544
U_to_R,953,0.003928274453780805
U_to_R,954,0.004161867846161923
U_to_R,955,0.004083085626110107
U_to_R,956,0.003936860175056793
U_to_R,957,0.003774852213240857
U_to_R,958,0.0038108547607600234
U_to_R,959,0.0039161517342697445
U_to_R,960,0.004133438551209138
U_to_R,961,0.004067340053802514
U_to_R,962,0.0038079957846710883
U_to_R,963,0.003914924131244368
U_to_R,964,0.003956290886900946
U_to_R,965,0.0037598618441173634
U_to_R,966,0.004240659711197969
U_to_R,967,0.004081129134302474
U_to_R,968,0.004266219011389292
U_to_R,969,0.0040949548407252885
U_to_R,970,0.0037742454267417065
U_to_R,971,0.003856712796804552
U_to_R,972,0.003982272253501512
U_to_R,973,0.0036699987060392876
U_to_R,974,0.00383999546532973
U_to_R,975,0.0042399258205203065
U_to_R,976,0.0042064160105048575
U_to_R,977,0.0039501056968125154
U_to_R,978,0.0037167050735798135
U_to_R,979,0.003886021301676204
U_to_R,980,0.004028242336025511
U_to_R,981,0.0037530012901052455
U_to_R,982,0.00361552701405158
U_to_R,983,0.0039194810041783415
U_to_R,984,0.0038154796664041654
U_to_R,985,0.003881396396032061
U_to_R,986,0.004157716647541544
U_to_R,987,0.004266219011389292
U_to_R,988,0.003686153018916473
U_to_R,989,0.004489676621452894
U_to_R,990,0.004325545379036983
U_to_R,991,0.003908053412270472
U_to_R,992,0.004164312366497188
U_to_R,993,0.003721010389689296
U_to_R,994,0.0037470643617154367
U_to_R,995,0.003922790042508652
U_to_R,996,0.004023533290328386
U_to_R,997,0.004289940643596349
U_to_R,998,0.0036996970159718953
U_to_R,999,0.003955309572012818
R_to_U,0,0.00826085371274184
R_to_U,1,0.006893731222661084
R_to_U,2,0.010163267162035795
R_to_U,3,0.00897263449368751
R_to_U,4,0.008887807775142715
R_to_U,5,0.007069353184500526
R_to_U,6,0.009200905484165009
R_to_U,7,0.007600892565229698
R_to_U,8,0.007836720915542612
R_to_U,9,0.008633687459780128
R_to_U,10,0.00840387082065572
R_to_U,11,0.009472356793111177
R_to_U,12,0.008161923015603291
R_to_U,13,0.008691486407235964
R_to_U,14,0.007616268567631765
R_to_U,15,0.00897705898460125
R_to_U,16,0.009960986668182356
R_to_U,17,0.00953758597533691
R_to_U,18,0.009359658003564648
R_to_U,19,0.009296533076412736
R_to_U,20,0.009246191310360832
R_to_U,21,0.008798276926572552
R_to_U,22,0.008120479899736376
R_to_U,23,0.009619641941461348
R_to_U,24,0.008642166459540431
R_to_U,25,0.007688727813496724
R_to_U,26,0.009769872531572273
R_to_U,27,0.008325635668172687
R_to_U,28,0.009152361661083049
R_to_U,29,0.010324356352851193
R_to_U,30,0.009058447974407458
R_to_U,31,0.009384767218440799
R_to_U,32,0.00926565788990105
R_to_U,33,0.010691216234498294
R_to_U,34,0.007527168579093904
R_to_U,35,0.008427957792105187
R_to_U,36,0.00782153701720439
R_to_U,37,0.008489168374287013
R_to_U,38,0.008779522616605511
R_to_U,39,0.0072296701169975944
R_to_U,40,0.009136968720455354
R_to_U,41,0.008540869147879847
R_to_U,42,0.007734325819054544
R_to_U,43,0.008677173055184844
R_to_U,44,0.00893350535647569
R_to_U,45,0.007935486487662596
R_to_U,46,0.009164765459740602
R_to_U,47,0.007910216497646744
R_to_U,48,0.009467900052598406
R_to_U,49,0.007616268567631765
R_to_U,50,0.008736250034756806
R_to_U,51,0.00869212803325434
R_to_U,52,0.009539267509452335
R_to_U,53,0.008357352501731646
R_to_U,54,0.007728349374661478
R_to_U,55,0.008371715159987886
R_to_U,56,0.00961502257267934
R_to_U,57,0.008347865043427521
R_to_U,58,0.007593570744000878
R_to_U,59,0.007600892565229698
R_to_U,60,0.008826726443837205
R_to_U,61,0.00779044471425998
R_to_U,62,0.009753550056465991
R_to_U,63,0.00869602002194734
R_to_U,64,0.009544864533666916
R_to_U,65,0.008553243658859126
R_to_U,66,0.009186630947353242
R_to_U,67,0.008340715811468162
R_to_U,68,0.009521456392059093
R_to_U,69,0.010300804549732645
R_to_U,70,0.008926245121290644
R_to_U,71,0.008510301616411526
R_to_U,72,0.00887359555551757
R_to_U,73,0.007910216497646744
R_to_U,74,0.009758673735698878
R_to_U,75,0.009513309659770111
R_to_U,76,0.007803207154830321
R_to_U,77,0.00922380223408311
R_to_U,78,0.00953769449516474
R_to_U,79,0.00800273749038197
R_to_U,80,0.00856540897587127
R_to_U,81,0.00966251245785179
R_to_U,82,0.0076588469889988745
R_to_U,83,0.008804737010208875
R_to_U,84,0.008391173423434779
R_to_U,85,0.008562131911535948
R_to_U,86,0.008120479899736376
R_to_U,87,0.00928409190343961
R_to_U,88,0.008399577585417
R_to_U,89,0.009276647986585479
R_to_U,90,0.009762453331330304
R_to_U,91,0.009187723332441396
R_to_U,92,0.008415028437100906
R_to_U,93,0.009078695901256387
R_to_U,94,0.008919679544645568
R_to_U,95,0.010112086848210198
R_to_U,96,0.00953769449516474
R_to_U,97,0.0087460981647156
R_to_U,98,0.0077598279520475905
R_to_U,99,0.00940288754774817
R_to_U,100,0.009617028754948102
R_to_U,101,0.00915101731991895
R_to_U,102,0.00909360414152256
R_to_U,103,0.009024822159163788
R_to_U,104,0.00831763436474369
R_to_U,105,0.008428391548433946
R_to_U,106,0.008198551489307506
R_to_U,107,0.01019635190223986
R_to_U,108,0.009498477138203298
R_to_U,109,0.009468594493576371
R_to_U,110,0.009473594322888705
R_to_U,111,0.008642166459540431
R_to_U,112,0.007625984767461989
R_to_U,113,0.008953338750297782
R_to_U,114,0.008996480477800928
R_to_U,115,0.008191704034314204
R_to_U,116,0.007323100620765849
R_to_U,117,0.010384504498467177
R_to_U,118,0.007788951630877837
R_to_U,119,0.0079617125686917
R_to_U,120,0.008086905851456903
R_to_U,121,0.00918620508839476
R_to_U,122,0.009078695901256387
R_to_U,123,0.009593506871994577
R_to_U,124,0.009789319731310139
R_to_U,125,0.007943210524580486
R_to_U,126,0.008985132710245754
R_to_U,127,0.008068189953670972
R_to_U,128,0.009244885957299179
R_to_U,129,0.008993218792181724
R_to_U,130,0.007978717802535555
R_to_U,131,0.010358604706319713
R_to_U,132,0.009930267530536116
R_to_U,133,0.009573984356338945
R_to_U,134,0.007180061446214762
R_to_U,135,0.009773652626850388
R_to_U,136,0.00765312741026509
R_to_U,137,0.009259190811008684
R_to_U,138,0.009209537169864532
R_to_U,139,0.009069341860640075
R_to_U,140,0.009112320495199243
R_to_U,141,0.01026360192231692
R_to_U,142,0.009103911423001175
R_to_U,143,0.008421733544614535
R_to_U,144,0.00903580665076795
R_to_U,145,0.009524239763316162
R_to_U,146,0.009145708840637604
R_to_U,147,0.009051980295369386
R_to_U,148,0.009742280252520951
R_to_U,149,0.00762130825706394
R_to_U,150,0.009175195595906824
R_to_U,151,0.009583005780806779
R_to_U,152,0.008019242781131568
R_to_U,153,0.008366946498000112
R_to_U,154,0.010392976336477157
R_to_U,155,0.008760035326693186
R_to_U,156,0.008832029693004588
R_to_U,157,0.007676692485628128
R_to_U,158,0.009987315515276672
R_to_U,159,0.008908550489374674
R_to_U,160,0.008616941255967958
R_to_U,161,0.008014283301712053
R_to_U,162,0.009623602296497674
R_to_U,163,0.007944728015456672
R_to_U,164,0.00883693993835143
R_to_U,165,0.009576747493916642
R_to_U,166,0.008191704034314204
R_to_U,167,0.008746089261096275
R_to_U,168,0.009539679647935001
R_to_U,169,0.009178709626984253
R_to_U,170,0.008953338750297782
R_to_U,171,0.007703281595623964
R_to_U,172,0.009097951080696434
R_to_U,173,0.009365446605898158
R_to_U,174,0.00929297659314052
R_to_U,175,0.009938620815848962
R_to_U,176,0.00872163707220708
R_to_U,177,0.009296533076412736
R_to_U,178,0.008586525102386793
R_to_U,179,0.00871556632983121
R_to_U,180,0.00848959987481139
R_to_U,181,0.007990570373904701
R_to_U,182,0.007432050696123703
R_to_U,183,0.009377494906009157
R_to_U,184,0.009257648126869583
R_to_U,185,0.007767971314657682
R_to_U,186,0.008395829523232447
R_to_U,187,0.009251242828973565
R_to_U,188,0.008824352332507255
R_to_U,189,0.008952639653117715
R_to_U,190,0.009473705261877996
R_to_U,191,0.009775870174456835
R_to_U,192,0.0077330491615799895
R_to_U,193,0.0104444760553822
R_to_U,194,0.009316966120337174
R_to_U,195,0.008597392928841185
R_to_U,196,0.008230811192039333
R_to_U,197,0.009067991042402527
R_to_U,198,0.009305988698554278
R_to_U,199,0.00903602013752879
R_to_U,200,0.009434473039505578
R_to_U,201,0.008953395706091369
R_to_U,202,0.008819027854479274
R_to_U,203,0.010009218783174522
R_to_U,204,0.009530255381432231
R_to_U,205,0.007862239127872647
R_to_U,206,0.010338592708392321
R_to_U,207,0.009103911423001175
R_to_U,208,0.008571915159586864
R_to_U,209,0.009374111705352552
R_to_U,210,0.008717234247755385
R_to_U,211,0.008261293900521905
R_to_U,212,0.009534522080849976
R_to_U,213,0.007306578054501534
R_to_U,214,0.00860921127741389
R_to_U,215,0.009915598671885387
R_to_U,216,0.007888686382896568
R_to_U,217,0.006579628003752242
R_to_U,218,0.007530182518290472
R_to_U,219,0.009513309659770111
R_to_U,220,0.007686007662741759
R_to_U,221,0.010201853822093637
R_to_U,222,0.008580937366627388
R_to_U,223,0.00825756466309589
R_to_U,224,0.008533259529988216
R_to_U,225,0.007378797479868765
R_to_U,226,0.009382454790064738
R_to_U,227,0.008321009902229098
R_to_U,228,0.008560954380751586
R_to_U,229,0.008319934821763693
R_to_U,230,0.008434306012294649
R_to_U,231,0.009466263904728534
R_to_U,232,0.007852638296544475
R_to_U,233,0.008386923639931883
R_to_U,234,0.00982604567325182
R_to_U,235,0.00955741351763783
R_to_U,236,0.006542876199066397
R_to_U,237,0.008497684253684327
R_to_U,238,0.009051980295369386
R_to_U,239,0.008730202132548852
R_to_U,240,0.008386923639931883
R_to_U,241,0.009864725239280168
R_to_U,242,0.009121873512534151
R_to_U,243,0.00961008075803872
R_to_U,244,0.008893507339480022
R_to_U,245,0.00864653933079661
R_to_U,246,0.008052818488014427
R_to_U,247,0.008592904780210103
R_to_U,248,0.010468259579204444
R_to_U,249,0.008329860289761841
R_to_U,250,0.00761177726933521
R_to_U,251,0.007927191157728095
R_to_U,252,0.009861376467613654
R_to_U,253,0.008605508020405411
R_to_U,254,0.008131359432496136
R_to_U,255,0.008371715159987886
R_to_U,256,0.00878244736544768
R_to_U,257,0.009108474270473968
R_to_U,258,0.007215945058547273
R_to_U,259,0.009127510753879086
R_to_U,260,0.009142967304034275
R_to_U,261,0.009022089303870426
R_to_U,262,0.010027389080030537
R_to_U,263,0.009242934324276586
R_to_U,264,0.0076605348986095315
R_to_U,265,0.008453901569868865
R_to_U,266,0.008551212576107959
R_to_U,267,0.009302928165144005
R_to_U,268,0.00982702818584265
R_to_U,269,0.00972060938979203
R_to_U,270,0.00917227131708059
R_to_U,271,0.009473594322888705
R_to_U,272,0.008679700129311265
R_to_U,273,0.00853684122320632
R_to_U,274,0.008551699194101644
R_to_U,275,0.00810478512654927
R_to_U,276,0.008918356748493008
R_to_U,277,0.009604897176511048
R_to_U,278,0.008141807570506449
R_to_U,279,0.00938069358023602
R_to_U,280,0.008774891803950568
R_to_U,281,0.00890490076660314
R_to_U,282,0.0094436115773202
R_to_U,283,0.0085858911417285
R_to_U,284,0.008433102812749713
R_to_U,285,0.009158200024553035
R_to_U,286,0.009121873512534151
R_to_U,287,0.009607762949323959
R_to_U,288,0.009766950136823466
R_to_U,289,0.007900950590618079
R_to_U,290,0.008955286751294233
R_to_U,291,0.008217446156623563
R_to_U,292,0.009040112915773014
R_to_U,293,0.008590357529712813
R_to_U,294,0.010115914929062882
R_to_U,295,0.009358402019254707
R_to_U,296,0.00972033829349446
R_to_U,297,0.009795511477622277
R_to_U,298,0.008292114374509205
R_to_U,299,0.009340012800097278
R_to_U,300,0.009666095158218688
R_to_U,301,0.00902471981615571
R_to_U,302,0.008824253853699712
R_to_U,303,0.008279508208236454
R_to_U,304,0.008191704034314204
R_to_U,305,0.009299093390008886
R_to_U,306,0.009473594322888705
R_to_U,307,0.00972060938979203
R_to_U,308,0.008760035326693186
R_to_U,309,0.00860921127741389
R_to_U,310,0.008609880668925153
R_to_U,311,0.008395829523232447
R_to_U,312,0.009119819513179184
R_to_U,313,0.008779522616605511
R_to_U,314,0.008198551489307506
R_to_U,315,0.008008268723207652
R_to_U,316,0.008592528331067375
R_to_U,317,0.009136968720455354
R_to_U,318,0.009883155397613875
R_to_U,319,0.00863864288820077
R_to_U,320,0.00962770739771707
R_to_U,321,0.008975929317378298
R_to_U,322,0.008341931653289279
R_to_U,323,0.008497684253684327
R_to_U,324,0.009257648126869583
R_to_U,325,0.00933542359683347
R_to_U,326,0.009405314083661204
R_to_U,327,0.010803544357837189
R_to_U,328,0.008002984108097043
R_to_U,329,0.008030298093831718
R_to_U,330,0.009320403095616651
R_to_U,331,0.008887315347001948
R_to_U,332,0.00927347612190962
R_to_U,333,0.007494400461373268
R_to_U,334,0.00836689931407053
R_to_U,335,0.008479035094226635
R_to_U,336,0.009448038895885066
R_to_U,337,0.008720802078803339
R_to_U,338,0.008590865413228614
R_to_U,339,0.008801902201922951
R_to_U,340,0.0064027992269375346
R_to_U,341,0.0087575296260546
R_to_U,342,0.00881371043516772
R_to_U,343,0.008729181954134847
R_to_U,344,0.009127510753879086
R_to_U,345,0.00856386011191295
R_to_U,346,0.008321009902229098
R_to_U,347,0.009034855452927185
R_to_U,348,0.007686007662741759
R_to_U,349,0.008022680276496897
R_to_U,350,0.008671791084916329
R_to_U,351,0.008829502684303929
R_to_U,352,0.008415534614144703
R_to_U,353,0.008453901569868865
R_to_U,354,0.007666939672516486
R_to_U,355,0.00841951539439092
R_to_U,356,0.00917735010180143
R_to_U,357,0.008908193580026102
R_to_U,358,0.00797333872265419
R_to_U,359,0.007266054458897511
R_to_U,360,0.007649622912175613
R_to_U,361,0.007890421768005614
R_to_U,362,0.007460779447308894
R_to_U,363,0.00936739052087272
R_to_U,364,0.0069311417444512195
R_to_U,365,0.007669495265802255
R_to_U,366,0.009721894201383455
R_to_U,367,0.008122572044605054
R_to_U,368,0.00872163707220708
R_to_U,369,0.00911772293734184
R_to_U,370,0.010374378912518724
R_to_U,371,0.009177744489657396
R_to_U,372,0.007649622912175613
R_to_U,373,0.009053430381394174
R_to_U,374,0.00840393277037365
R_to_U,375,0.009142967304034275
R_to_U,376,0.008840926163543377
R_to_U,377,0.009377432848303604
R_to_U,378,0.008590865413228614
R_to_U,379,0.009658103419855254
R_to_U,380,0.009024390506772988
R_to_U,381,0.009260803107082797
R_to_U,382,0.008594467856365659
R_to_U,383,0.008391559889348055
R_to_U,384,0.00743547944869485
R_to_U,385,0.008498491372361684
R_to_U,386,0.007984279196011
R_to_U,387,0.008210866109541148
R_to_U,388,0.007267209300417585
R_to_U,389,0.008191704034314204
R_to_U,390,0.008632669452638672
R_to_U,391,0.007448101384256415
R_to_U,392,0.008720802078803339
R_to_U,393,0.00850444047204417
R_to_U,394,0.009372512309462185
R_to_U,395,0.008151037579566499
R_to_U,396,0.008701345782065533
R_to_U,397,0.009158187358421124
R_to_U,398,0.008627433240464102
R_to_U,399,0.008239305197071521
R_to_U,400,0.006872958050499399
R_to_U,401,0.010213289627398349
R_to_U,402,0.009736240592765644
R_to_U,403,0.008750440393160105
R_to_U,404,0.008717801247442189
R_to_U,405,0.007866962876046539
R_to_U,406,0.00819220294625917
R_to_U,407,0.00799416199893651
R_to_U,408,0.009930267530536116
R_to_U,409,0.008030298093831718
R_to_U,410,0.010237696573858847
R_to_U,411,0.009396697027873338
R_to_U,412,0.007981136045822415
R_to_U,413,0.008750440393160105
R_to_U,414,0.008747979074022576
R_to_U,415,0.01037571729359251
R_to_U,416,0.008908193580026102
R_to_U,417,0.008639911369709066
R_to_U,418,0.008061642238949259
R_to_U,419,0.009055291196798383
R_to_U,420,0.008832029693004588
R_to_U,421,0.009374094610333984
R_to_U,422,0.009987315515276672
R_to_U,423,0.009074284276091275
R_to_U,424,0.009024390506772988
R_to_U,425,0.009556235873994094
R_to_U,426,0.009214687521661208
R_to_U,427,0.008395829523232447
R_to_U,428,0.007346188494716743
R_to_U,429,0.008243764076775649
R_to_U,430,0.007716022419026187
R_to_U,431,0.010626010962386256
R_to_U,432,0.008551699194101644
R_to_U,433,0.0072790514723473105
R_to_U,434,0.00851016687917712
R_to_U,435,0.010193719023138655
R_to_U,436,0.007432050696123703
R_to_U,437,0.008586525102386793
R_to_U,438,0.008395198804359943
R_to_U,439,0.007224103196812184
R_to_U,440,0.008282675338849297
R_to_U,441,0.009335989732436689
R_to_U,442,0.00984922677442652
R_to_U,443,0.008044241218007541
R_to_U,444,0.008538416171588344
R_to_U,445,0.007966855393698884
R_to_U,446,0.008217103283742134
R_to_U,447,0.009883155397613875
R_to_U,448,0.009142967304034275
R_to_U,449,0.007199465859755749
R_to_U,450,0.008087334964704903
R_to_U,451,0.007469101113465033
R_to_U,452,0.008899113192834181
R_to_U,453,0.00863811350711108
R_to_U,454,0.01032521645312876
R_to_U,455,0.00916011593245745
R_to_U,456,0.009152670197586811
R_to_U,457,0.010009218783174522
R_to_U,458,0.007378797479868765
R_to_U,459,0.008147152971220713
R_to_U,460,0.009553730635718086
R_to_U,461,0.007812136963458878
R_to_U,462,0.008952171727096577
R_to_U,463,0.008474076137086565
R_to_U,464,0.009145708840637604
R_to_U,465,0.007011135779824047
R_to_U,466,0.008893085575548385
R_to_U,467,0.007771819503702718
R_to_U,468,0.009358384372095085
R_to_U,469,0.00792872798300186
R_to_U,470,0.007602146483603155
R_to_U,471,0.008366946498000112
R_to_U,472,0.00954188259715794
R_to_U,473,0.009423150453241469
R_to_U,474,0.007678409966756772
R_to_U,475,0.007936418367613485
R_to_U,476,0.0090880959550019
R_to_U,477,0.008546848073381765
R_to_U,478,0.00910859099624303
R_to_U,479,0.008284986881874313
R_to_U,480,0.008909788746604247
R_to_U,481,0.008552303869598788
R_to_U,482,0.008113695868671477
R_to_U,483,0.00941572516688606
R_to_U,484,0.010336393541462126
R_to_U,485,0.00925639318077024
R_to_U,486,0.009453799962946081
R_to_U,487,0.008062147086822565
R_to_U,488,0.010318052308539745
R_to_U,489,0.007051051808595424
R_to_U,490,0.010730151300690877
R_to_U,491,0.009011313154041765
R_to_U,492,0.009813745597933549
R_to_U,493,0.007579356244570181
R_to_U,494,0.008120479899736376
R_to_U,495,0.0077060967220657535
R_to_U,496,0.009559724055192481
R_to_U,497,0.009152670197586811
R_to_U,498,0.008101566341057385
R_to_U,499,0.00952456206042987
R_to_U,500,0.0072296701169975944
R_to_U,501,0.0072027620954909334
R_to_U,502,0.008282675338849297
R_to_U,503,0.009472356793111177
R_to_U,504,0.008831990313765796
R_to_U,505,0.009053430381394174
R_to_U,506,0.008684718618347942
R_to_U,507,0.009579957002554939
R_to_U,508,0.0077082943588779
R_to_U,509,0.009051980295369386
R_to_U,510,0.009289428642730867
R_to_U,511,0.008373912775203348
R_to_U,512,0.008804953902510158
R_to_U,513,0.009145818067725313
R_to_U,514,0.008201281196703688
R_to_U,515,0.00903580665076795
R_to_U,516,0.009044156300307703
R_to_U,517,0.008747965148665625
R_to_U,518,0.009373756856955767
R_to_U,519,0.00937757902849373
R_to_U,520,0.008759617411838134
R_to_U,521,0.009334443612422224
R_to_U,522,0.007495865640075545
R_to_U,523,0.009997172857550847
R_to_U,524,0.009586119587048024
R_to_U,525,0.007713729380667314
R_to_U,526,0.009374722627162158
R_to_U,527,0.008540684912991663
R_to_U,528,0.009334443612422224
R_to_U,529,0.008825726477724706
R_to_U,530,0.008829502684303929
R_to_U,531,0.008766822429856831
R_to_U,532,0.007380942829563146
R_to_U,533,0.009374111705352552
R_to_U,534,0.010615003620787121
R_to_U,535,0.009468998624265432
R_to_U,536,0.00785101537630057
R_to_U,537,0.009299093390008886
R_to_U,538,0.007838208635487728
R_to_U,539,0.008784685125440632
R_to_U,540,0.008759617411838134
R_to_U,541,0.009620454625300132
R_to_U,542,0.008169221021437061
R_to_U,543,0.009522363865831806
R_to_U,544,0.009660315538075318
R_to_U,545,0.009363074962242
R_to_U,546,0.007176284942586231
R_to_U,547,0.008985132710245754
R_to_U,548,0.00859550188363832
R_to_U,549,0.009218249286712114
R_to_U,550,0.007812136963458878
R_to_U,551,0.010914063505204083
R_to_U,552,0.00936739052087272
R_to_U,553,0.00874855934049348
R_to_U,554,0.008563713839820299
R_to_U,555,0.008535246510902698
R_to_U,556,0.007663103333103412
R_to_U,557,0.0086427355116047
R_to_U,558,0.0094436115773202
R_to_U,559,0.008957512407465314
R_to_U,560,0.0085858911417285
R_to_U,561,0.009832870538079876
R_to_U,562,0.008540684912991663
R_to_U,563,0.007852638296544475
R_to_U,564,0.009683152700682351
R_to_U,565,0.010799393772135327
R_to_U,566,0.007103359988009442
R_to_U,567,0.008776793565269652
R_to_U,568,0.00902471981615571
R_to_U,569,0.009357128170088061
R_to_U,570,0.008552303869598788
R_to_U,571,0.009034093400325524
R_to_U,572,0.008239305197071521
R_to_U,573,0.008893085575548385
R_to_U,574,0.009160661935950245
R_to_U,575,0.009040663938743107
R_to_U,576,0.008524132269600658
R_to_U,577,0.00860207294830298
R_to_U,578,0.008432350679233484
R_to_U,579,0.009445468610092073
R_to_U,580,0.008902113083592969
R_to_U,581,0.008908193580026102
R_to_U,582,0.007686007662741759
R_to_U,583,0.007996332192485951
R_to_U,584,0.009097951080696434
R_to_U,585,0.008191146662584381
R_to_U,586,0.008667810243839743
R_to_U,587,0.007953046991088163
R_to_U,588,0.006992240962992271
R_to_U,589,0.009344298761058044
R_to_U,590,0.00871556632983121
R_to_U,591,0.008266768381709333
R_to_U,592,0.0088910466538482
R_to_U,593,0.008774891803950568
R_to_U,594,0.007469101113465033
R_to_U,595,0.009389229178276007
R_to_U,596,0.009618069735030061
R_to_U,597,0.008893507339480022
R_to_U,598,0.009700720907152197
R_to_U,599,0.008516281393447622
R_to_U,600,0.00925884722094146
R_to_U,601,0.009857922941698589
R_to_U,602,0.008941216482621504
R_to_U,603,0.009341454344444007
R_to_U,604,0.008759617411838134
R_to_U,605,0.008822163273298218
R_to_U,606,0.00941572516688606
R_to_U,607,0.00904448460977492
R_to_U,608,0.007716022419026187
R_to_U,609,0.009240748584114493
R_to_U,610,0.009814693086209187
R_to_U,611,0.008795015416689728
R_to_U,612,0.010460733839595017
R_to_U,613,0.0099412095213836
R_to_U,614,0.010239167796294642
R_to_U,615,0.009276623524845809
R_to_U,616,0.009142967304034275
R_to_U,617,0.009215019579641836
R_to_U,618,0.008489462505357221
R_to_U,619,0.009378119349734917
R_to_U,620,0.009257648126869583
R_to_U,621,0.007415145182330401
R_to_U,622,0.010023401171645472
R_to_U,623,0.009128645927936949
R_to_U,624,0.009415231665912578
R_to_U,625,0.008938929718242838
