replicate,rho
1199,0.24812030075187966
1200,0.16390977443609017
1201,0.010526315789473703
1202,-0.324812030075188
1203,0.04511278195488715
1204,-0.24210526315789466
1205,0.24962406015037586
1206,0.039097744360902215
1207,0.07218045112781957
1208,-0.2511278195488722
1209,-0.11278195488721802
1210,-0.20751879699248124
1211,-0.26766917293233083
1212,-0.15338345864661657
1213,-0.045112781954887195
1214,-0.28872180451127816
1215,-0.3639097744360903
1216,0.24060150375939848
1217,-0.5203007518796992
1218,0.08270676691729323
1219,-0.22406015037593977
1220,0.12631578947368421
1221,-0.033082706766917276
1222,0.17443609022556403
1223,-0.009022556390977392
1224,-0.37293233082706767
1225,-0.13233082706766913
1226,-0.06466165413533843
1227,0.35488721804511275
1228,-0.058646616541353336
1229,0.04812030075187973
1230,0.05864661654135333
1231,0.13684210526315788
1232,-0.16390977443609023
1233,-0.16541353383458646
1234,0.28270676691729324
1235,0.38195488721804505
1236,-0.31578947368421045
1237,0.0045112781954887715
1238,0.36691729323308275
1239,0.0015037593984962017
1240,-0.09022556390977446
1241,0.013533834586466122
1242,-0.33834586466165417
1243,-0.05864661654135341
1244,0.18796992481203012
1245,-0.22406015037593982
1246,-0.17593984962406017
1247,0.29624060150375936
1248,-0.19999999999999998
1249,0.4526315789473684
1250,-0.2451127819548872
1251,-0.043609022556390944
1252,-0.3533834586466165
1253,0.39097744360902253
1254,-0.23007518796992482
1255,0.2857142857142857
1256,0.15037593984962408
1257,0.5488721804511278
1258,-0.3864661654135338
1259,0.1969924812030075
1260,-0.33684210526315794
1261,0.05714285714285713
1262,-0.3097744360902256
1263,-0.10075187969924815
1264,-0.12330827067669176
1265,0.02706766917293227
1266,0.3398496240601504
1267,-0.431578947368421
1268,-0.1263157894736842
1269,0.3488721804511278
1270,-0.3338345864661653
1271,-0.25864661654135335
1272,0.18195488721804506
1273,-0.19097744360902252
1274,0.5052631578947369
1275,0.2270676691729323
1276,-0.506766917293233
1277,-0.07969924812030074
1278,0.2857142857142857
1279,-0.16390977443609017
1280,0.3142857142857143
1281,-0.2857142857142857
1282,-0.22706766917293233
1283,-0.18345864661654132
1284,-0.2676691729323309
1285,0.27518796992481204
1286,-0.09924812030075186
1287,-0.06766917293233084
1288,-0.16240601503759394
1289,-0.15939849624060146
1290,0.12330827067669171
1291,-0.07067669172932328
1292,0.15939849624060146
1293,-0.009022556390977387
1294,0.2526315789473684
1295,-0.007518796992481232
1296,0.05714285714285712
1297,0.07518796992481203
1298,-0.48571428571428565
1299,0.019548872180451135
1300,-0.046616541353383445
1301,0.09473684210526317
1302,0.19097744360902258
1303,0.03909774436090226
1304,-0.4736842105263157
1305,-0.04060150375939851
1306,0.021052631578947385
1307,-0.1458646616541353
1308,0.13684210526315788
1309,0.08120300751879697
1310,-0.5909774436090225
1311,-0.1443609022556391
1312,0.32781954887218046
1313,-0.21654135338345862
1314,0.4390977443609022
1315,-0.09172932330827067
1316,-0.1789473684210526
1317,0.26315789473684215
1318,-0.437593984962406
1319,-0.06015037593984961
1320,0.2902255639097744
1321,-0.07518796992481204
1322,0.31278195488721805
1323,-0.3308270676691729
1324,-0.2586466165413534
1325,-0.1278195488721804
1326,-0.16541353383458643
1327,0.24511278195488725
1328,0.06616541353383458
1329,0.08872180451127819
1330,-0.07969924812030071
1331,-0.23759398496240602
1332,-0.06015037593984954
1333,-0.15639097744360908
1334,0.38646616541353385
1335,0.030075187969924783
1336,0.5473684210526315
1337,-0.3203007518796992
1338,0.012030075187969932
1339,0.2962406015037594
1340,-0.03909774436090223
1341,0.0225563909774436
1342,0.3052631578947368
1343,0.03157894736842104
1344,-0.06466165413533836
1345,-0.3218045112781955
1346,-0.35789473684210515
1347,0.1067669172932331
1348,0.16691729323308271
1349,-0.2947368421052632
1350,0.03157894736842108
1351,0.21353383458646613
1352,-0.2075187969924812
1353,0.2526315789473684
1354,-0.27067669172932324
1355,0.3458646616541353
1356,-0.22255639097744362
1357,0.037593984962406
1358,-0.08872180451127817
1359,-0.21954887218045105
1360,-0.2601503759398496
1361,-0.42706766917293226
1362,-0.5609022556390977
1363,-0.17443609022556386
1364,-0.04210526315789476
1365,0.6300751879699248
1366,0.17593984962406012
1367,0.2045112781954887
1368,-0.14586466165413536
1369,0.2390977443609022
1370,0.22105263157894733
1371,0.18796992481203006
1372,0.09172932330827066
1373,0.08872180451127815
1374,-0.42406015037593975
1375,0.09323308270676689
1376,0.1368421052631579
1377,0.32781954887218046
1378,0.20150375939849624
1379,0.007518796992481265
1380,-0.052631578947368425
1381,0.36390977443609024
1382,-0.4466165413533835
1383,-0.10375939849624055
1384,-0.3413533834586466
1385,0.037593984962405985
1386,0.3353383458646616
1387,-0.11278195488721805
1388,0.24812030075187969
1389,0.024060150375939865
1390,0.05112781954887219
1391,0.29774436090225564
1392,-0.2947368421052631
1393,0.4436090225563909
1394,-0.07218045112781954
1395,0.07669172932330828
1396,-0.29172932330827067
1397,-0.1368421052631579
1398,0.3548872180451128
1399,0.057142857142857134
1400,-0.356390977443609
1401,0.12180451127819553
1402,0.054135338345864675
1403,-0.02255639097744362
1404,-0.022556390977443632
1405,0.3413533834586466
1406,-0.2481203007518797
1407,-0.2075187969924812
1408,0.29323308270676685
1409,0.08721804511278192
1410,0.030075187969924762
1411,-0.14135338345864662
1412,0.16842105263157897
1413,-0.20150375939849624
1414,-0.3639097744360902
1415,-0.4616541353383459
1416,-0.3127819548872181
1417,0.015037593984962412
1418,-0.07067669172932331
1419,0.17744360902255635
1420,-0.1804511278195488
1421,0.33533834586466155
1422,-0.009022556390977434
1423,0.2090225563909774
1424,-0.12481203007518799
1425,-0.29473684210526313
1426,-0.02556390977443606
1427,0.09022556390977446
1428,-0.11428571428571435
1429,-0.09172932330827067
1430,-0.1744360902255639
1431,0.16390977443609017
1432,-0.11879699248120304
1433,0.09924812030075189
1434,-0.30676691729323313
1435,-0.08421052631578949
1436,-0.3203007518796992
1437,0.031578947368421026
1438,-0.4451127819548872
1439,0.2631578947368421
1440,-0.16992481203007517
1441,-0.4766917293233082
1442,0.2075187969924812
1443,-0.08872180451127819
1444,0.1533834586466165
1445,0.09774436090225562
1446,-0.1323308270676691
1447,0.512781954887218
1448,0.07067669172932327
1449,-0.055639097744360905
1450,-0.22406015037593988
1451,0.19699248120300744
1452,-0.0451127819548872
1453,0.47969924812030074
1454,0.4045112781954887
1455,0.1593984962406015
1456,-0.46015037593984964
1457,-0.23157894736842102
1458,-0.13684210526315793
1459,-0.30827067669172925
1460,-0.2902255639097743
1461,0.6015037593984963
1462,0.2977443609022556
1463,0.15789473684210525
1464,-0.21954887218045113
1465,3.469446951953614e-17
1466,-0.36240601503759395
1467,0.03909774436090227
1468,0.004511278195488674
1469,-0.25112781954887214
1470,0.11127819548872182
1471,-0.29774436090225564
1472,-0.6872180451127818
1473,-0.4917293233082706
1474,-0.23308270676691725
1475,0.42105263157894735
1476,0.037593984962406055
1477,0.08270676691729328
1478,-0.06917293233082704
1479,-0.10676691729323311
1480,-0.41654135338345866
1481,0.05263157894736847
1482,-0.437593984962406
1483,0.06315789473684211
1484,0.021052631578947358
1485,-0.2360902255639097
1486,-0.19248120300751884
1487,0.12180451127819544
1488,0.1789473684210526
1489,-0.0827067669172932
1490,-0.07969924812030077
1491,0.2135338345864662
1492,-0.1458646616541353
1493,0.475187969924812
1494,0.19849624060150373
1495,-0.08120300751879697
1496,-0.12481203007518799
1497,0.07518796992481204
1498,0.03308270676691728
1499,-0.30526315789473685
1500,0.06466165413533834
1501,-0.12631578947368424
1502,-0.19999999999999996
1503,-0.030075187969924845
1504,0.556390977443609
1505,0.2075187969924812
1506,0.3593984962406015
1507,0.17293233082706766
1508,-0.02706766917293232
1509,-0.12180451127819544
1510,-0.08421052631578949
1511,-0.5428571428571428
1512,-0.09473684210526312
1513,0.1293233082706767
1514,-0.5218045112781956
1515,-0.08120300751879701
1516,0.01954887218045112
1517,-0.14586466165413534
1518,-0.48120300751879697
1519,0.20601503759398504
1520,-0.3518796992481203
1521,-0.09022556390977444
1522,-0.3894736842105263
1523,0.046616541353383445
1524,-0.08571428571428569
1525,-0.3503759398496241
1526,0.27969924812030067
1527,0.012030075187969915
1528,-0.18496240601503763
1529,-0.3052631578947368
1530,-0.0706766917293233
1531,0.31879699248120297
1532,-0.14135338345864662
1533,0.2390977443609023
1534,-0.2150375939849624
1535,-0.1473684210526315
1536,-0.045112781954887216
1537,0.08571428571428576
1538,0.07518796992481204
1539,-0.14736842105263162
1540,-0.02406015037593977
1541,-0.393984962406015
1542,-0.3338345864661654
1543,0.012030075187969919
1544,-0.4030075187969925
1545,-0.2932330827067669
1546,-0.4195488721804511
1547,0.012030075187969877
1548,0.35338345864661647
1549,0.2481203007518797
1550,-0.11729323308270675
1551,0.0827067669172932
1552,-0.34436090225563915
1553,-0.1157894736842105
1554,-0.17894736842105263
1555,-0.24511278195488728
1556,-0.3082706766917293
1557,0.21052631578947367
1558,0.3398496240601503
1559,-0.37744360902255636
1560,-0.24360902255639105
1561,-0.006015037593985001
1562,-0.15789473684210528
1563,-0.07819548872180455
1564,0.2947368421052632
1565,0.2781954887218045
1566,0.17142857142857137
1567,-0.2556390977443609
1568,0.21954887218045113
1569,-0.07218045112781957
1570,0.24962406015037591
1571,0.06766917293233082
1572,-0.6210526315789473
1573,-0.07218045112781953
1574,0.20300751879699244
1575,0.4796992481203007
1576,-0.13082706766917296
1577,0.30676691729323313
1578,0.1458646616541353
1579,0.009022556390977467
1580,-0.010526315789473661
1581,0.193984962406015
1582,0.009022556390977461
1583,0.324812030075188
1584,0.14285714285714285
1585,-0.11127819548872182
1586,-0.3639097744360902
1587,-0.23157894736842102
1588,-0.09473684210526315
1589,-0.27669172932330827
1590,-0.17443609022556386
1591,0.030075187969924796
1592,-0.32330827067669177
1593,0.12180451127819547
1594,-0.0556390977443609
1595,-0.02406015037593992
1596,0.10977443609022558
1597,-0.4421052631578947
1598,-0.027067669172932393
1599,-0.11428571428571431
1600,-0.2796992481203007
1601,0.07819548872180451
1602,-0.013533834586466134
1603,0.03759398496240604
1604,-0.3338345864661654
1605,-0.15488721804511277
1606,-0.381954887218045
1607,-0.1473684210526316
1608,0.015037593984962419
1609,-0.0842105263157895
1610,0.3007518796992481
1611,0.03609022556390973
1612,-0.3022556390977442
1613,-0.15037593984962408
1614,-0.00902255639097746
1615,-0.12330827067669171
1616,-0.34436090225563915
1617,-0.08120300751879701
1618,0.19849624060150373
1619,-0.12030075187969914
1620,-0.24661654135338346
1621,-0.07218045112781953
1622,0.4947368421052632
1623,0.010526315789473632
1624,0.24962406015037597
1625,-0.2796992481203008
1626,-0.19849624060150378
1627,-0.2240601503759398
1628,0.09774436090225566
1629,-0.5398496240601502
1630,0.057142857142857134
1631,0.4812030075187969
1632,0.043609022556390944
1633,-0.17894736842105263
1634,0.0481203007518797
1635,0.1308270676691729
1636,-0.38195488721804505
1637,-0.14586466165413528
1638,0.16390977443609017
1639,-0.1729323308270677
1640,-0.2932330827067669
1641,-0.0706766917293233
1642,0.30375939849624056
1643,0.1729323308270677
1644,0.0631578947368421
1645,0.44360902255639095
1646,-0.17443609022556394
1647,0.19097744360902247
1648,-0.1879699248120301
1649,-0.23759398496240597
1650,-0.15037593984962405
1651,0.25263157894736843
1652,-0.14586466165413534
1653,0.25563909774436094
1654,-0.06766917293233082
1655,0.13533834586466165
1656,-0.12030075187969927
1657,-0.081203007518797
1658,0.3744360902255639
1659,-0.3654135338345864
1660,0.469172932330827
1661,0.29624060150375936
1662,-0.2135338345864662
1663,-0.350375939849624
1664,0.25413533834586466
1665,-0.24661654135338346
1666,0.2180451127819549
1667,0.1729323308270677
1668,0.4586466165413534
1669,0.022556390977443594
1670,0.08120300751879699
1671,-0.15939849624060148
1672,-0.4451127819548872
1673,0.3097744360902255
1674,0.3293233082706766
1675,0.3398496240601504
1676,0.0511278195488722
1677,0.3894736842105263
1678,0.11879699248120303
1679,0.016541353383458628
1680,0.3082706766917293
1681,-0.21052631578947367
1682,-0.0360902255639098
1683,-0.09774436090225566
1684,-0.24511278195488717
1685,0.4180451127819548
1686,-0.12180451127819551
1687,-0.2857142857142857
1688,0.12330827067669173
1689,0.3263157894736841
1690,0.13984962406015036
1691,0.11729323308270675
1692,-0.3443609022556391
1693,-0.18345864661654132
1694,-0.1383458646616541
1695,0.31578947368421056
1696,-0.10526315789473686
1697,-0.07669172932330826
1698,0.39849624060150374
1699,0.018045112781954885
1700,-0.025563909774436094
1701,0.08721804511278192
1702,-0.19699248120300752
1703,-0.3503759398496241
1704,-0.3593984962406015
1705,0.021052631578947392
1706,-0.18345864661654132
1707,-0.4932330827067669
1708,0.05864661654135338
1709,-0.021052631578947354
1710,-0.31428571428571433
1711,0.1834586466165413
1712,-0.04060150375939848
1713,0.08421052631578943
1714,-0.38496240601503756
1715,0.1744360902255639
1716,0.07669172932330828
1717,0.08270676691729321
1718,0.2045112781954887
1719,0.2706766917293233
1720,-0.15187969924812028
1721,-0.22406015037593982
1722,0.07368421052631577
1723,0.17593984962406012
1724,-0.0015037593984962624
1725,0.2857142857142857
1726,-0.13684210526315788
1727,0.34586466165413526
1728,-0.2300751879699248
1729,-0.2105263157894737
1730,0.35939849624060155
1731,0.44812030075187975
1732,-0.11428571428571424
1733,0.08270676691729328
1734,-0.1368421052631579
1735,0.18345864661654132
1736,-0.26917293233082706
1737,0.12781954887218042
1738,0.10526315789473686
1739,0.2270676691729323
1740,0.004511278195488723
1741,-0.09022556390977446
1742,-0.27819548872180455
1743,0.010526315789473661
1744,0.16842105263157894
1745,0.2496240601503759
1746,-0.19398496240601498
1747,-0.0015037593984962433
1748,-0.08721804511278196
1749,-0.15488721804511277
1750,0.1654135338345864
1751,0.5278195488721804
1752,-0.20451127819548875
1753,-0.3578947368421052
1754,-0.046616541353383424
1755,-0.03157894736842106
1756,-0.23308270676691725
1757,0.17142857142857146
1758,-0.20902255639097747
1759,0.15338345864661657
1760,-0.1864661654135338
1761,0.05563909774436092
1762,-0.17894736842105263
1763,-0.049624060150375966
1764,-0.15037593984962408
1765,-0.18646616541353386
1766,0.0
1767,-0.027067669172932365
1768,-0.4601503759398496
1769,0.16541353383458648
1770,0.0601503759398496
1771,-0.17744360902255638
1772,-0.4390977443609022
1773,-0.23759398496240597
1774,0.1789473684210526
1775,-0.1729323308270677
1776,-0.05563909774436092
1777,0.08721804511278194
1778,-0.12330827067669166
1779,0.33383458646616543
1780,0.2706766917293233
1781,-0.2947368421052631
1782,-0.18947368421052627
1783,-0.042105263157894764
1784,0.08721804511278193
1785,0.010526315789473675
1786,-0.1548872180451128
1787,-0.3112781954887218
1788,0.3052631578947368
1789,0.3969924812030075
1790,-0.10075187969924809
1791,-0.3233082706766917
1792,-0.32481203007518794
1793,0.09924812030075182
1794,-0.0902255639097744
1795,0.21353383458646613
1796,-0.1774436090225564
1797,-0.12932330827067667
1798,0.3954887218045112
1799,0.27368421052631575
1800,-0.44812030075187964
1801,-0.16992481203007517
1802,-0.2917293233082708
1803,0.14285714285714282
1804,-0.16541353383458643
1805,0.1248120300751879
1806,0.5203007518796993
1807,-0.20451127819548875
1808,-0.09774436090225563
1809,-0.2962406015037593
1810,0.32781954887218046
1811,0.1518796992481203
1812,-0.2902255639097744
1813,0.1473684210526316
1814,0.039097744360902194
1815,0.38195488721804505
1816,0.025563909774436094
1817,0.2210526315789474
1818,-0.10075187969924818
1819,0.1278195488721804
1820,-0.07819548872180451
1821,0.27218045112781963
1822,0.08270676691729319
1823,0.3473684210526315
1824,0.12932330827067665
1825,0.07969924812030074
1826,-0.156390977443609
1827,-0.1293233082706767
1828,-0.42105263157894735
1829,-0.26165413533834586
1830,-0.09624060150375939
1831,-0.1849624060150376
1832,0.04962406015037594
1833,0.3338345864661654
1834,-0.29473684210526313
1835,-0.3233082706766917
1836,-0.16992481203007517
1837,0.27067669172932324
1838,0.04661654135338342
1839,-0.09172932330827067
1840,0.21052631578947376
1841,-0.2631578947368421
1842,0.11428571428571425
1843,0.049624060150375876
1844,0.10977443609022548
1845,0.5112781954887217
1846,-0.10225563909774435
1847,0.07067669172932335
1848,-0.3654135338345865
1849,0.2872180451127819
1850,0.4195488721804511
1851,-0.02556390977443605
1852,-0.4090225563909775
1853,0.0015037593984962433
1854,-0.06015037593984963
1855,-0.07368421052631574
1856,-0.393984962406015
1857,0.20150375939849627
1858,-0.4375939849624059
1859,-0.052631578947368425
1860,0.26616541353383455
1861,0.4721804511278196
1862,-0.2511278195488722
1863,-0.031578947368421026
1864,0.012030075187969905
1865,-0.015037593984962397
1866,0.12330827067669173
1867,0.07669172932330826
1868,0.16390977443609028
1869,0.07819548872180448
1870,-0.057142857142857176
1871,0.3278195488721804
1872,0.05714285714285712
1873,0.17293233082706766
1874,0.004511278195488721
1875,0.17142857142857143
1876,0.23157894736842102
1877,0.03458646616541358
1878,0.11578947368421051
1879,0.040601503759398465
1880,0.030075187969924796
1881,0.14887218045112782
1882,-0.10375939849624063
1883,0.006015037593984928
1884,0.1218045112781955
1885,0.27368421052631575
1886,0.05714285714285718
1887,0.14586466165413528
1888,-0.0511278195488722
1889,-0.034586466165413526
1890,0.006015037593984928
1891,-0.2255639097744361
1892,0.5699248120300752
1893,-0.1984962406015037
1894,-0.04812030075187965
1895,0.19548872180451127
1896,0.17293233082706763
1897,-0.09172932330827067
1898,0.06766917293233081
1899,0.1714285714285714
1900,-0.124812030075188
1901,0.034586466165413554
1902,0.015037593984962377
1903,-0.42706766917293226
1904,0.0030075187969924606
1905,-0.009022556390977439
1906,0.16390977443609023
1907,0.26165413533834586
1908,-0.4210526315789474
1909,0.12932330827067667
1910,0.13684210526315788
1911,0.16842105263157894
1912,-0.14135338345864654
1913,0.04210526315789472
1914,-0.28421052631578947
1915,0.17744360902255635
1916,0.2676691729323308
1917,0.40601503759398494
1918,0.10526315789473684
1919,0.0631578947368421
1920,-0.20451127819548875
1921,0.037593984962406096
1922,-0.2120300751879699
1923,0.1338345864661654
1924,0.027067669172932282
1925,-0.3278195488721804
1926,0.019548872180451107
1927,0.21203007518796985
1928,0.3142857142857143
1929,0.15187969924812023
1930,-0.07067669172932328
1931,-0.1729323308270677
1932,0.18045112781954886
1933,0.09022556390977446
1934,0.03308270676691727
1935,0.1924812030075188
1936,0.10977443609022558
1937,0.1488721804511278
1938,0.12330827067669171
1939,0.19999999999999993
1940,0.16541353383458643
1941,-0.05112781954887216
1942,0.04511278195488721
1943,0.06315789473684205
1944,0.20300751879699244
1945,0.30225563909774433
1946,-0.0075187969924812165
1947,-0.20601503759398496
1948,-0.12180451127819542
1949,0.036090225563909825
1950,0.031578947368421095
1951,-0.18796992481203006
1952,0.2496240601503759
1953,0.21203007518796996
1954,0.27669172932330827
1955,0.28571428571428564
1956,0.2511278195488722
1957,0.20451127819548864
1958,-0.09774436090225563
1959,-0.3473684210526316
1960,-0.11127819548872178
1961,-0.3744360902255639
1962,0.14436090225563908
1963,0.3142857142857142
1964,0.2315789473684211
1965,0.36090225563909784
1966,0.24661654135338346
1967,-0.07518796992481203
1968,-0.06917293233082705
1969,-0.10526315789473681
1970,0.05263157894736846
1971,-0.3067669172932331
1972,0.2661654135338345
1973,0.14736842105263157
1974,-0.01804511278195492
1975,-0.21503759398496242
1976,0.3593984962406015
1977,-0.27819548872180455
1978,0.06315789473684214
1979,0.22105263157894742
1980,-0.49774436090225554
1981,0.06616541353383462
1982,0.14736842105263154
1983,0.1894736842105263
1984,-0.13684210526315793
1985,-0.3699248120300752
1986,-0.09172932330827074
1987,0.43157894736842095
1988,0.01503759398496237
1989,0.0045112781954887386
1990,-0.2240601503759398
1991,0.4015037593984962
1992,-0.3654135338345864
1993,-0.10676691729323308
1994,-0.21203007518796987
1995,0.17593984962406012
1996,-0.03308270676691727
1997,-0.30977443609022554
1998,-0.028571428571428567
1999,-0.14586466165413534
2000,0.12481203007518796
2001,0.17894736842105263
2002,-0.39248120300751876
2003,0.22255639097744354
2004,0.20751879699248116
2005,-0.37593984962406013
2006,0.18195488721804515
2007,0.22406015037593977
2008,-0.18947368421052627
2009,-0.32932330827067663
2010,0.07819548872180447
2011,0.38195488721804516
2012,-0.25563909774436083
2013,0.05263157894736841
2014,0.26165413533834586
2015,-0.0661654135338346
2016,-0.10225563909774434
2017,-0.21203007518796987
2018,-0.2451127819548872
2019,0.2962406015037593
2020,0.24360902255639094
2021,-0.281203007518797
2022,0.06466165413533834
2023,-0.09624060150375942
2024,0.09473684210526309
2025,0.13834586466165416
2026,-0.09624060150375936
2027,-0.27067669172932335
2028,0.20751879699248124
2029,0.530827067669173
2030,0.036090225563909756
2031,0.06917293233082708
2032,0.36992481203007516
2033,-0.1323308270676692
2034,0.17293233082706766
2035,0.007518796992481189
2036,0.15639097744360897
2037,0.0030075187969924866
2038,-0.3157894736842105
2039,-0.06315789473684211
2040,0.003007518796992485
2041,-0.3909774436090225
2042,0.10676691729323312
2043,0.3398496240601504
2044,0.10977443609022555
2045,-0.17744360902255632
2046,-0.010526315789473724
2047,-0.16842105263157897
2048,0.2616541353383459
2049,-0.3789473684210526
2050,-0.052631578947368404
2051,0.2902255639097744
2052,-0.4015037593984962
2053,-0.3533834586466165
2054,-0.30526315789473685
2055,-0.11127819548872181
2056,-0.08120300751879701
2057,0.1819548872180451
2058,-0.21654135338345862
2059,0.35789473684210527
2060,0.06917293233082705
2061,0.10526315789473681
2062,0.2857142857142857
2063,0.22406015037593982
2064,-0.31278195488721816
2065,0.14736842105263157
2066,1.3877787807814457e-17
2067,-0.12330827067669177
2068,0.1368421052631579
2069,-0.15187969924812028
2070,0.3127819548872181
2071,0.4421052631578948
2072,-0.07969924812030071
2073,-0.14887218045112782
2074,0.21503759398496242
2075,0.2045112781954887
2076,0.14285714285714285
2077,0.5052631578947369
2078,-0.10977443609022555
2079,0.4451127819548872
2080,-0.1819548872180451
2081,-0.12481203007518793
2082,0.07819548872180451
2083,0.26165413533834586
2084,0.2075187969924812
2085,0.26917293233082706
2086,-0.37744360902255636
2087,-0.006015037593984937
2088,0.057142857142857155
2089,-0.07819548872180446
2090,-0.4721804511278195
2091,0.05714285714285722
2092,0.1203007518796993
2093,0.007518796992481196
2094,0.03909774436090223
2095,-0.16842105263157897
2096,0.11428571428571427
2097,0.033082706766917255
2098,0.12932330827067667
2099,-0.27819548872180455
2100,0.24962406015037586
2101,0.2
2102,0.06917293233082701
2103,0.015037593984962417
2104,-0.13082706766917293
2105,-0.05714285714285713
2106,-0.030075187969924828
2107,0.23909774436090228
2108,0.3142857142857143
2109,0.27518796992481204
2110,0.11127819548872181
2111,0.018045112781954906
2112,0.324812030075188
2113,0.2887218045112782
2114,0.2345864661654135
2115,0.22105263157894736
2116,0.07067669172932328
2117,0.03308270676691723
2118,-0.031578947368421054
2119,-0.1323308270676692
2120,0.0902255639097744
2121,0.0932330827067669
2122,-0.23157894736842102
2123,0.4330827067669173
2124,-0.042105263157894715
2125,-0.25413533834586466
2126,0.17142857142857143
2127,-0.06466165413533831
2128,0.3293233082706766
2129,0.1849624060150376
2130,-0.24360902255639097
2131,-0.4571428571428571
2132,-0.19699248120300755
2133,-0.14887218045112777
2134,-0.12330827067669176
2135,-0.022556390977443587
2136,0.007518796992481237
2137,-0.15037593984962405
2138,0.022556390977443615
2139,-0.16090225563909777
2140,-0.06766917293233082
2141,0.10977443609022552
2142,0.025563909774436122
2143,-0.03308270676691727
2144,-0.0030075187969924727
2145,-0.2150375939849624
2146,-0.1999999999999999
2147,0.04210526315789474
2148,-0.4526315789473684
2149,0.06466165413533831
2150,-0.12481203007518801
2151,0.016541353383458676
2152,0.3699248120300752
2153,0.02857142857142857
2154,-0.28270676691729324
2155,0.06917293233082707
2156,-0.5233082706766917
2157,0.025563909774436074
2158,-0.19548872180451127
2159,0.09473684210526315
2160,-0.23308270676691725
2161,0.3428571428571428
2162,-0.15639097744360902
2163,0.3654135338345864
2164,0.14135338345864662
2165,-0.02406015037593985
2166,0.10375939849624063
2167,0.2571428571428572
2168,-0.025563909774436094
2169,-0.4105263157894737
2170,-0.03759398496240603
2171,-0.06015037593984964
2172,0.24360902255639097
2173,0.30075187969924805
2174,0.16842105263157892
2175,0.4451127819548873
2176,0.11729323308270675
2177,-0.12180451127819548
2178,-0.2285714285714285
2179,-0.1593984962406015
2180,-0.07819548872180446
2181,0.40751879699248117
2182,0.058646616541353336
2183,0.14736842105263157
2184,-0.1654135338345864
2185,0.03157894736842107
2186,-0.3849624060150375
2187,-0.007518796992481161
2188,0.2285714285714286
2189,-0.1669172932330827
2190,-0.09323308270676692
2191,-0.3398496240601503
2192,-0.3142857142857142
2193,-0.18796992481203012
2194,0.016541353383458586
2195,-0.08872180451127819
2196,-0.5142857142857143
2197,0.25263157894736843
2198,0.07518796992481204
2199,0.01203007518796989
2200,0.1308270676691729
2201,-0.07819548872180451
2202,-0.1609022556390977
2203,0.22706766917293233
2204,0.1353383458646617
2205,0.07218045112781955
2206,0.07969924812030077
2207,0.2992481203007519
2208,0.015037593984962416
2209,0.25413533834586466
2210,-0.06165413533834587
2211,-0.06766917293233082
2212,-0.4781954887218045
2213,-0.18646616541353384
2214,-0.08270676691729326
2215,0.30375939849624056
2216,-0.04812030075187966
2217,-0.20601503759398496
2218,0.1699248120300751
2219,0.14135338345864662
2220,-0.08721804511278194
2221,-0.05563909774436088
2222,-0.4481203007518796
2223,0.13684210526315788
2224,-0.08721804511278194
2225,0.10977443609022555
2226,0.23007518796992477
2227,0.009022556390977432
2228,0.21052631578947367
2229,-0.32781954887218034
2230,-0.13533834586466165
2231,-0.20902255639097733
2232,0.11428571428571432
2233,0.013533834586466162
2234,-0.3548872180451128
2235,0.3639097744360902
2236,0.15338345864661654
2237,0.10526315789473684
2238,-0.11879699248120298
2239,-0.17293233082706766
2240,-0.2992481203007519
2241,0.12030075187969926
2242,-0.2496240601503759
2243,-0.04060150375939851
2244,0.5458646616541354
2245,0.030075187969924796
2246,-0.13684210526315788
2247,0.13684210526315785
2248,0.12631578947368421
2249,-0.3533834586466165
2250,-0.1744360902255639
2251,-0.13834586466165416
2252,-0.09172932330827063
2253,0.022556390977443663
2254,0.081203007518797
2255,-0.3233082706766916
2256,-0.004511278195488751
2257,0.15037593984962402
2258,-0.10225563909774432
2259,-0.21654135338345862
2260,0.3398496240601504
2261,0.24962406015037583
2262,0.1729323308270676
2263,-0.13082706766917293
2264,-0.22857142857142856
2265,-0.030075187969924796
2266,0.4421052631578948
2267,-0.3172932330827068
2268,-0.2360902255639097
2269,-0.31879699248120297
2270,0.034586466165413554
2271,0.1263157894736842
2272,-0.01804511278195485
2273,0.06165413533834592
2274,-0.38646616541353385
2275,0.5368421052631579
2276,0.4285714285714286
2277,0.33383458646616543
2278,-0.17443609022556383
2279,0.09473684210526312
2280,-0.39849624060150374
2281,-0.14285714285714285
2282,0.12781954887218042
2283,-0.0977443609022556
2284,0.12030075187969924
2285,0.08872180451127826
2286,0.06015037593984969
2287,0.29624060150375936
2288,0.046616541353383396
2289,-0.2451127819548872
2290,0.08571428571428567
2291,0.18195488721804512
2292,0.05112781954887213
2293,-0.052631578947368376
2294,0.27368421052631575
2295,-0.33834586466165406
2296,0.3834586466165413
2297,0.01654135338345862
2298,0.24210526315789468
2299,0.16390977443609017
2300,0.015037593984962346
2301,-0.4300751879699248
2302,0.06616541353383457
2303,0.006015037593984966
2304,0.6210526315789474
2305,0.05563909774436089
2306,-0.09473684210526315
2307,0.11729323308270674
2308,0.16390977443609023
2309,0.15639097744360902
2310,-0.28270676691729324
2311,0.5037593984962405
2312,-0.22105263157894728
2313,-0.1804511278195489
2314,-0.5548872180451128
2315,-0.3293233082706767
2316,-0.2165413533834587
2317,-0.1473684210526315
2318,0.06165413533834584
2319,-0.39699248120300756
